Time (s),Temp. (Cel),Displacement (m),Load (N),Displacement Rate (m/s),Strain,Strain Rate (1/s),Stress (Pa)
1130.0,23.2630081176758,0.0009304404296874999,0.6183937080360415,0.031214421386718778,0.08591324373845798,2.882218041248271,47495.676500464026
1134.0,23.2494983673096,0.000965828918457031,0.6417698700389859,0.031849628906250003,0.08918087889723277,2.940870628462604,49291.0806481556
1138.0,23.2431812286377,0.00100050823974609,0.6641865557266232,0.031211414794921857,0.09238303229419112,2.8819404242771793,51012.79229851177
1143.0,23.2422332763672,0.0010360579833984399,0.6875037605136874,0.025595830078125,0.09566555710050229,2.3634192131232683,52803.6682422187
1147.0,23.2318096160889,0.0010714882812499998,0.7101832098335265,0.03188725708007814,0.09893705274699906,2.9443450674125704,54545.56143114643
1151.0,23.2213878631592,0.0011068275146484399,0.7327844735054014,0.03180530639648436,0.10220013985673497,2.936778060617207,56281.44957798783
1155.0,23.2097015380859,0.0011416669921874999,0.7549561276168826,0.0313554931640625,0.1054170814577562,2.895244059470221,57984.34159883891
1159.0,23.20654296875,0.00117620666503906,0.7770273748962402,0.031085742187499998,0.10860634026214773,2.8703363054016617,59679.52188143166
1164.0,23.1954879760742,0.0012118099365234399,0.7994981545776367,0.02563434997558596,0.11189380761989287,2.366975990358814,61405.388216408355
1168.0,23.1923294067383,0.00124712658691406,0.8219195538497927,0.03178491577148436,0.11515480950268328,2.934895269758482,63127.46189322525
1172.0,23.1882247924805,0.00128268151855469,0.8444547525196078,0.03199945678710936,0.1184378133476168,2.954705151164299,64858.27592316496
1176.0,23.1784324645996,0.0013172487792968799,0.86609197592926,0.03111053100585936,0.12162961951033054,2.8726252082972628,66520.12103911368
1181.0,23.1736946105957,0.00135347155761719,0.8889038545284272,0.02608041870117186,0.12497428971534533,2.4081642383353516,68272.18544765186
1185.0,23.1639041900635,0.00138815710449219,0.9104269792652132,0.031216962890625,0.12817701795865094,2.8824527138157894,69925.26722467075
1189.0,23.1588516235352,0.00142345166015625,0.932247957652283,0.03176515502929686,0.13143597970048476,2.933070639824271,71601.2256261354
1193.0,23.1519031524658,0.0014591589355468799,0.9546474350154877,0.03213654418945314,0.1347330503736731,2.9673632677242043,73321.61559258739
1198.0,23.1462173461914,0.0014944669189453099,0.9761523039646153,0.02542177917480468,0.13799325198017634,2.347348030914559,74973.29523537752
1202.0,23.1370582580566,0.00152974877929688,0.9983256040897378,0.031753637695312496,0.14125104148632314,2.9320071740824094,76676.31367816727
1206.0,23.1313724517822,0.00156462438964844,1.0198419203155493,0.031388020019531275,0.14447131945045613,2.8982474625605974,78328.872528076
1210.0,23.1174755096436,0.00159938818359375,1.041253565037533,0.031287480468750004,0.14768127272333795,2.888964032202216,79973.39209197642
1215.0,23.1143169403076,0.0016347578125,1.062803474905393,0.02546608154296878,0.1509471664358264,2.3514387389629525,81628.5310987245
1219.0,23.1143169403076,0.0016707746582031299,1.0851412267570477,0.03241517944335936,0.1542728216254044,2.993091361344354,83344.1802424768
1223.0,23.1016826629639,0.00170557788085938,1.1067377487384793,0.031322860107421864,0.15748641559181717,2.892230850177457,85002.8992886697
1227.0,23.0937881469727,0.00174037976074219,1.1280287107330298,0.031321673583984355,0.16069988557176268,2.8921212912266254,86638.14982588556
1231.0,23.0890502929688,0.00177565783691406,1.1494091560146347,0.03175030883789064,0.16395732566150137,2.931699800359246,88280.27311940359
1236.0,23.0833644866943,0.0018104427490234398,1.170632556631085,0.025045171508789037,0.1671692289033647,2.3125735465179162,89910.33461068242
1240.0,23.077995300293,0.00184663549804688,1.1927228827049212,0.032573485107421855,0.17051112632011817,3.0077086895126364,91606.98023847322
1244.0,23.0694675445557,0.00188127392578125,1.213567550546267,0.031174577636718777,0.1737095037655817,2.8785390246277722,93207.95319095755
1248.0,23.0612564086914,0.00191589306640625,1.2345467425933814,0.0311571533203125,0.17690610031451984,2.8769301311461213,94819.25826370057
1255.0,23.0479907989502,0.0019505780029296898,1.2529438629688285,0.017838015747070318,0.1801087722003407,1.6470928667654954,96232.24753984858
1262.0,23.0255661010742,0.00200693493652344,1.287358192450711,0.02898352478027346,0.18531255184888643,2.6762257414841604,98875.43720819593
1269.0,23.0201969146729,0.0020652961425781297,1.322710674889372,0.03001428588867186,0.19070139820666016,2.7714022057868752,101590.68163512842
1276.0,23.0066146850586,0.0021227814941406297,1.3574020583946234,0.02956397827148436,0.19600937157346532,2.729822555077041,104255.1504143336
1283.0,22.9984035491943,0.00218062622070313,1.3923125113517743,0.02974870422363282,0.2013505282274358,2.746879429698321,106936.44480428375
1290.0,22.9822959899902,0.00223810302734375,1.427098914735416,0.029559455566406278,0.2066577125894506,2.7294049461132293,109608.2115772209
1297.0,22.9696617126465,0.00229583227539063,1.4621088766990618,0.02968931945800782,0.21198820640726035,2.7413960718382104,112297.14874800782
1304.0,22.9605026245117,0.0023540090332031297,1.4970326474029516,0.029919490356445318,0.21736002153306827,2.762649155719789,114979.4660063711
1310.0,22.9557647705078,0.0024116591796874997,1.5319598597717334,0.03459017211914064,0.22268321142082173,3.193921709985285,117662.04760151563
1317.0,22.944393157959,0.00246938012695313,1.5668411333961527,0.02968506225585936,0.22801293877683562,2.7410029783803656,120341.10087528055
1324.0,22.9232330322266,0.00252743383789063,1.6018997275810272,0.02985617065429686,0.2333733922336685,2.756802461153911,123033.77323971024
1331.0,22.9118614196777,0.00258547802734375,1.6377635217117297,0.029851289062499998,0.238732966513735,2.756351713988919,125788.28891795159
1338.0,22.8973331451416,0.00264271118164063,1.671938655484006,0.029434132690429677,0.2440176529677405,2.717833120076609,128413.1071800312
1345.0,22.8907012939453,0.00270061254882813,1.7078081358436579,0.029777838134765637,0.24936403959631853,2.749569541529606,131168.05958860661
1352.0,22.8783836364746,0.00275810717773438,1.742795801804356,0.029568744506835963,0.2546728695968956,2.730262650677374,133855.28431677082
1359.0,22.8666973114014,0.00281588427734375,1.7783643609428434,0.029713901367187497,0.2600077818415281,2.7436658695463985,136587.12449637815
1366.0,22.8581695556641,0.00287344140625,1.8135621180992132,0.02960086120605468,0.26532238284856874,2.733228181537828,139290.4852610763
1373.0,22.8486938476563,0.00293139331054688,1.8494776868408203,0.02980385192871096,0.27067343587690484,2.7519715538975955,142048.97748393397
1380,22.838903427124,0.00298751782226563,1.8826436646133458,0.028864024658203136,0.2758557545951643,2.665191565854398,144596.28760471166
1384.0,22.8319549560547,0.00300059375,1.8915436603721625,0.01176828277587888,0.27706313481071093,1.0866373754274126,145279.85102704781
1387.0,22.8269004821777,0.0030000473632812497,1.8882788671333282,-0.0006557235717773459,0.2770126835901431,-0.06054695953622769,145029.09885816654
1391.0,22.8256378173828,0.0029951650390625,1.8825706414627061,-0.004394146728515628,0.276561868796168,-0.40573838675121215,144590.67906779618
1395.0,22.8212146759033,0.002960173828125,1.8543193611480688,-0.031492053222656274,0.2733309167243767,-2.9078534831630907,142420.84187005137
1399.0,22.8171100616455,0.0029255146484375,1.8286680341987578,-0.03119317016601564,0.2701306231244229,-2.8802557863357006,140450.69387087235
1403.0,22.8111095428467,0.0028899316406249998,1.802623609264372,-0.03202477661132814,0.26684502683518,-2.95704308507185,138450.3540141607
1408.0,22.8041610717773,0.00285603369140625,1.7784466616249077,-0.0244065966796875,0.2637150222905124,-2.253610035058864,136593.4455933109
1412.0,22.7905788421631,0.0028198242187499997,1.7526103825973522,-0.0325884375,0.26037158067867033,-3.0090893351800547,134609.09236538806
1416.0,22.7880516052246,0.00278364379882813,1.7273982420150717,-0.032562344970703136,0.2570308216831145,-3.0066800526965034,132672.67603802396
1421.0,22.7804718017578,0.0027488789062499997,1.7036407285789446,-0.025030669555664038,0.2538207669667589,-2.311234492674426,130847.9822257254
1425.0,22.7757339477539,0.0027129140625,1.6789922728500328,-0.0323684033203125,0.250499913434903,-2.9887722364092797,128954.85966590115
1432.0,22.7634162902832,0.0026785126953125,1.657784584181972,-0.01769215209960936,0.24732342523661124,-1.6336243859288422,127326.00492949095
1439.0,22.7498359680176,0.00262160522460938,1.6197444607421874,-0.02926667358398436,0.24206881113660017,-2.7023705987058504,124404.3364625336
1443.0,22.7479400634766,0.00256364892578125,1.5803487702499353,-0.052160621337890636,0.23671735233437208,-4.816308526121019,121378.55378263713
1447.0,22.7400436401367,0.00252837377929688,1.5571812778854381,-0.031747767333984364,0.23346018276056138,-2.931465127791723,119599.17648889695
1451.0,22.7381496429443,0.00249288720703125,1.533803843962863,-0.0319379150390625,0.23018349095394733,-2.9490226259522156,117803.67465152558
1455.0,22.7343597412109,0.002458109375,1.5112524096130417,-0.031299924316406276,0.2269722414589104,-2.8901130486063042,116071.61364155468
1460.0,22.7302532196045,0.00242324951171875,1.488876500172428,-0.025099211425781278,0.2237534175178901,-2.3175633818819277,114353.03380740616
1464.0,22.7239360809326,0.00238800268554688,1.4661000108665423,-0.031722121582031276,0.22049886293138315,-2.9290970989871905,112603.68747054857
1468.0,22.7201461791992,0.002353205078125,1.4437612115516656,-0.03131786499023436,0.21728578745383192,-2.8917696205202548,110887.95787647202
1472.0,22.7094078063965,0.00231773559570313,1.4211433381057725,-0.03192248291015627,0.21401067365679868,-2.9475976833015944,109150.79401734045
1477.0,22.7027740478516,0.00228228100585938,1.3985908562927294,-0.025527315673828137,0.21073693498239887,-2.3570928600025978,107418.65255704528
1481.0,22.6996154785156,0.00224691162109375,1.3763705699600255,-0.03183236206054686,0.20747106381290395,-2.939276275212083,105712.02534255189
1485.0,22.6974048614502,0.00221154443359375,1.3539978029090876,-0.03183061157226564,0.20420539553035547,-2.939114641945119,103993.68685937693
1489.0,22.6961421966553,0.0021760014648437498,1.3315190924346898,-0.03198859130859378,0.2009234962921283,-2.953701875216415,102267.21140051381
1493.0,22.6907730102539,0.0021413740234375,1.310039661878206,-0.0311648291015625,0.19772613328139424,-2.8776388828774233,100617.48555132152
1498.0,22.6822452545166,0.00210671484375,1.2883172198532116,-0.02495445190429686,0.1945258396814404,-2.3041968517356284,98949.09522682117
1502.0,22.6756114959717,0.00207201684570313,1.2666763303222657,-0.03122828979492186,0.19132196174544133,-2.8834985960223323,97286.96853473624
1506.0,22.6699275970459,0.00203568493652344,1.2439422632770536,-0.03269872924804686,0.18796721482210893,-3.019273245433689,95540.88043602563
1510.0,22.6642417907715,0.00199966381835938,1.2217073872779889,-0.03241902465820314,0.18464116513013662,-2.993446413499828,93833.13266344002
1515.0,22.6626625061035,0.00196498388671875,1.2001386230720537,-0.024969490356445318,0.18143895537569252,-2.3055854438084316,92176.54555084898
1519.0,22.6547660827637,0.00193029541015625,1.1785260150482202,-0.031219709472656277,0.17823595661645888,-2.882706322498271,90516.59101752844
1523.0,22.6462383270264,0.00189487084960938,1.156493074995421,-0.03188203857421877,0.17496499073032132,-2.9438632109158602,88824.3529182351
1527.0,22.6402378082275,0.00185940942382813,1.1345767774547604,-0.031915341796875,0.17169062085208955,-2.946938300727147,87141.07353723199
1531.0,22.6405544281006,0.00182471594238281,1.1129458388244677,-0.031224136962890635,0.16848715996147828,-2.883115139694426,85479.71112323101
1536.0,22.6354999542236,0.0017898382568359399,1.09169056539841,-0.025111928100585962,0.16526669038189656,-2.318737590081806,83847.20164350307
1540.0,22.6339206695557,0.0017539312744140599,1.069549138082888,-0.03231621826171877,0.1619511795396177,-2.983953671442176,82146.63118916191
1544.0,22.6320266723633,0.0017191650390625,1.0480002008594533,-0.0312896923828125,0.1587410008367959,-2.8891682717278386,80491.56688628675
1548.0,22.6238136291504,0.0016836364746093799,1.0258384976486217,-0.031975645751953136,0.1554604316352151,-2.9525065329596614,78789.43914351934
1553.0,22.6206550598145,0.0016483189697265599,1.0041364063377336,-0.02542857604980468,0.15219935085194458,-2.3479756278674677,77122.6118538966
1557.0,22.6197090148926,0.0016136312255859398,0.9824035644992862,-0.031219020996093777,0.14899641972169342,-2.882642751255196,75453.42277260263
1561.0,22.6099166870117,0.0015781898193359398,0.9604745477622982,-0.03189721435546877,0.1457238983689695,-2.9452644834227857,73769.16649480017
1565.0,22.6130752563477,0.0015434677734375,0.9389498518306733,-0.031249936523437497,0.14251779994806094,-2.8854973705851794,72115.96404229442
1569.0,22.6051788330078,0.00150871337890625,0.9173604376354215,-0.03127886352539064,0.1393087145804478,-2.8881683772290523,70457.79090901856
1574.0,22.6035995483398,0.0014733239746093799,0.895523672481155,-0.02548044616699218,0.13604099488544596,-2.3527651123723157,68780.62000623312
1578.0,22.6001262664795,0.0014386827392578099,0.8741135241352078,-0.031177082519531277,0.1328423581955503,-2.8787703157461935,67136.21537136774
1582.0,22.5950717926025,0.00140320764160156,0.8518217110279085,-0.031927529296875,0.12956672590965465,-2.9480636469875345,65424.094548994515
1586.0,22.5928611755371,0.00136760534667969,0.829869575281143,-0.03204211303710936,0.1262793487238864,-2.958643863075656,63738.06261759932
1591.0,22.5909671783447,0.00133243505859375,0.8080355036037441,-0.02532262756347654,0.12303186136599721,-2.338192757477058,62061.098587077126
1595.0,22.5862293243408,0.0012976074218749999,0.7861934263145443,-0.031344847412109356,0.11981601310018465,-2.89426107221693,60383.51968621692
1599.0,22.5868606567383,0.0012629354248046899,0.7643761140487674,-0.03120480834960936,0.11661453599304615,-2.8813304108595896,58707.842860888435
1603.0,22.5808601379395,0.00122747863769531,0.7422621452335356,-0.031911035156249996,0.11334059443169989,-2.946540642313019,57009.381354342215
1607.0,22.578649520874,0.00119289086914063,0.7205521979484559,-0.0311290869140625,0.11014689465749121,-2.874338588556094,55341.9506872854
1612.0,22.5717010498047,0.0011573634033203099,0.6980735622928619,-0.025579775390625,0.10686642689938225,-2.36193678583795,53615.48097487419
1616.0,22.5694885253906,0.00112199047851563,0.6758007531612397,-0.03183558837890627,0.10360022885647552,-2.939574180877772,51904.81975124729
1620,22.5748596191406,0.00108664672851563,0.6533924471794129,-0.03180934204101564,0.10033672470135085,-2.9371506963079996,50183.75170348794
1624.0,22.5726470947266,0.00105246960449219,0.6316420977413177,-0.030759404296874997,0.09718094224304615,-2.84020353618421,48513.21795248216
1629.0,22.5758056640625,0.00101586340332031,0.608163022476387,-0.02635651428222654,0.09380086826595659,-2.4336578284604373,46709.90956039839
1633.0,22.578649520874,0.0009817052001953128,0.5862438818212508,-0.03074235717773436,0.09064683288968724,-2.8386294716282876,45026.41181422817
1637.0,22.580228805542,0.0009464095458984379,0.5634846382492068,-0.031766081542968776,0.08738776970438022,-2.933156190486498,43278.390034501295
1641.0,22.5745429992676,0.000911563110351563,0.5409012188615802,-0.03136181030273436,0.08417018562802982,-2.8958273594399224,41543.87241640401
1645.0,22.5748596191406,0.0008761141357421879,0.518037528242111,-0.03190408081054686,0.08089696544249195,-2.94589850512898,39787.82859002389
1650.0,22.5713844299316,0.000840826354980469,0.4950208705821989,-0.025407207641601537,0.07763862926874136,-2.3460025523177777,38020.03614302603
1654.0,22.5723323822021,0.0008054631958007809,0.4719870045978543,-0.031826817626953136,0.0743733329455938,-2.938764323818387,36250.92201212399
1658.0,22.5739116668701,0.0007706499023437499,0.4491359209465028,-0.031331989746093775,0.07115880908067866,-2.8930738454380216,34495.84646286504
1662.0,22.5739116668701,0.000736035339355469,0.42636964440708147,-0.031153084716796862,0.06796263521287801,-2.876554452151141,32747.284516672928
1666.0,22.5777015686035,0.000700563659667969,0.4027521169492717,-0.0319245263671875,0.06468731852889834,-2.9477863681613568,30933.34231561227
1671.0,22.5761222839355,0.0006658717651367189,0.3797356837457653,-0.024978154907226536,0.06148400416774874,-2.3063854946654234,29165.567107969684
1675.0,22.578332901001,0.0006304193725585939,0.35607382614784233,-0.031907138671875,0.05821046838029491,-2.9461808561288088,27348.220134242885
1679.0,22.5792808532715,0.000595758605957031,0.3328593849851604,-0.031194678955078138,0.055010028250880055,-2.880395102038609,25565.236942024607
1683.0,22.5758056640625,0.000561116455078125,0.3095917289496418,-0.031177961425781275,0.051811307024757614,-2.8788514705245865,23778.166585993997
1687.0,22.5770702362061,0.00052564990234375,0.28524314697866415,-0.03191990844726564,0.048536463743651885,-2.9473599674298834,21908.075804812917
1692.0,22.5789642333984,0.0004909614257812499,0.26176994498968087,-0.02497568298339846,0.04533346498441827,-2.306157246851196,20105.21850919208
1696.0,22.5805435180664,0.000455497619628906,0.2374634111853601,-0.0319174365234375,0.04205887531199501,-2.947131719615651,18238.357233898627
1700.0,22.5852813720703,0.00042012167358398397,0.2131853085257529,-0.031838353271484356,0.03879239829953684,-2.9398294802847973,16373.679610272882
1704.0,22.5859127044678,0.000384736358642578,0.18869653482475313,-0.031846798095703135,0.03552505619968402,-2.940609242447196,14492.821415111608
1709.0,22.5890712738037,0.000350053985595703,0.16456569427194567,-0.02497130310058596,0.03232262101530037,-2.3057528255388697,12639.454245157118
1713.0,22.5897026062012,0.000313919708251953,0.13918535167069473,-0.03252085327148436,0.02898612264560969,-3.0028488708665146,10690.119175936616
1717.0,22.5922298431396,0.000279194488525391,0.1147502791647432,-0.031252683105468776,0.025779731165779408,-2.8857509792676614,8813.385496524055
1721.0,22.6013889312744,0.000244594467163086,0.09018534927577967,-0.031140021972656275,0.022584900015058723,-2.8753482892572735,6926.678131780313
1725.0,22.600757598877,0.00020975309753418,0.06529513996946813,-0.03135722534179686,0.019367783705833794,-2.8954040020126364,5014.987708868521
1730.0,22.6045475006104,0.000174537399291992,0.04011661641011237,-0.02535531188964846,0.016116103351061124,-2.3412107007985647,3081.153334110013
1734.0,22.6039161682129,0.000139039154052734,0.01461846809816954,-0.031948421630859355,0.012838333707546999,-2.9499927636989245,1122.7702072326836
1738.0,22.6102333068848,0.00010504845428466799,-0.010343104316610086,-0.030591621093749997,0.009699764938565834,-2.824711088988919,-794.4012531958592
1742.0,22.6143398284912,6.97425079345703e-05,-0.036113057645344775,-0.03177535400390628,0.006439751425168078,-2.9340123733985477,-2773.66034142433
1746.0,22.6149711608887,3.48800315856934e-05,-0.061952932651567455,-0.03137622802734378,0.0032206862036651338,-2.897158635950487,-4758.289758184905
1751.0,22.6168651580811,9.51826930046082e-07,-0.08722983825922008,-0.02442830932617186,8.788798984728364e-05,-2.2556148962300884,-6699.680357851005
1754.0,22.6193923950195,3.5671508312225294e-07,-0.08751961147890096,-0.000714134216308596,3.293768080537885e-05,-0.06594037085028587,-6721.9363655069865
1756.0,22.6190757751465,4.25360560417175e-07,-0.08643211084122657,0.00012356185913085959,3.9276136695953366e-05,0.011409220603034126,-6638.410970908339
1759.0,22.6238136291504,3.61788630485535e-07,-0.085632830933094,-7.628631591796859e-05,3.340615239940304e-05,-0.007043981155860442,-6577.022345091706
1762.0,22.6231822967529,4.94978785514832e-07,-0.08467487905087473,0.0001598281860351564,4.570441232823933e-05,0.014757911914603544,-6503.44693171081
1765.0,22.621919631958,3.7418639659881597e-07,-0.08409780163197522,-0.0001449508666992186,3.455091381337174e-05,-0.013384198217841052,-6459.124549306854
1768.0,22.6260242462158,5.583409070968629e-07,-0.08320061196923254,0.0002209854125976564,5.155502373932252e-05,0.02040493191114094,-6390.215973059335
1771.0,22.6263408660889,4.42221522331238e-07,-0.08283706741089823,-0.00013934326171875,4.0833012218950874e-05,-0.012866413824445982,-6362.293963970679
1774.0,22.6250782012939,5.167607069015499e-07,-0.08221318147907253,8.9447021484375e-05,4.7715670074011997e-05,0.008259189426073406,-6314.376457686062
1777.0,22.6285514831543,4.9845016002655e-07,-0.08178149569692608,-2.197265625e-05,4.6024945524150497e-05,-0.0020288694598337947,-6281.220867659454
1780.0,22.6389751434326,5.43330073356628e-07,-0.08118120574474333,5.3855895996093785e-05,5.0168981842717255e-05,0.004972843582280127,-6235.115648597798
1783.0,22.6418170928955,4.3701446056366e-07,-0.080850216717577,-0.00012757873535156278,4.035221242508402e-05,-0.011780123301159996,-6209.694064330031
1785.0,22.6405544281006,4.48897242546082e-07,-0.08038761206555366,2.138900756835936e-05,4.14494222110879e-05,0.001974977614806958,-6174.163753114721
1788.0,22.640869140625,3.7895476818084696e-07,-0.07978395526728628,-8.39309692382814e-05,3.4991206664898144e-05,-0.0077498586554276445,-6127.799943723985
1791.0,22.640869140625,4.97076869010925e-07,-0.07910733143248555,0.0001417465209960936,4.589814118291089e-05,0.01308832142161529,-6075.831907256955
1794.0,22.6456069946289,6.05681300163269e-07,-0.07867289605937004,0.00013032531738281278,5.592625116927691e-05,0.012033731983639221,-6042.465135128268
1797.0,22.6541347503662,4.59196925163269e-07,-0.07852462389874454,-0.00017578125,4.2400454770384945e-05,-0.016230955678670358,-6031.07710435826
1800,22.6585559844971,4.50384974479675e-07,-0.07808113077442642,-1.05743408203125e-05,4.1586793580764075e-05,-0.0009763934275450137,-5997.014652413704
